departamento_id,disciplina,codigo,unidade_responsavel,ementa
660, ANALISE GRAFICA 1,DIN0012 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"Fundamentos de tipografia, a historia da escrita, o estudo imageico das letras, dos signos visuais e da palavra escrita.Objetivos:- desenvolver a habilidade visual-desenvolver a capacidade projetual do estudante por meio do exercicio da forma e dos valores semanticos da palavra escrita.-desenvolver a capacidade critica em relacao a tipografia, atraves do estudo de fatoshistoricos e conceitos tipograficos."
660, ANALISE GRAFICA 2,DIN0013 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"O estudo  imagetico da tipografia aplicada ao texto e ao design grafico em geral, considerando aspectos formais, funcionais e expressivos."
660, HISTORIA DA ARTE E DA TECNOLOGIA,DIN0020 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"Estudo dos movimentos precursores, historia e relacao do design com o contexto socio-economico e cultural. OBJETIVOSConhecer aspectos historicos, esteticos e simbolicos dos principais movimentos artisticos modernos e contemporaneos e seus desdobramentos nas artes aplicadas design grafico e de produto. Bem como, estudar impactos das tecnologias aplicadas as artes e ao design na sociedade pos-industrial."
660, METODOLOGIA DO PROJETO,DIN0023 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"EMENTAEmenta: Estudo analitico de metodologia, enquanto suporte logico-formal e instrumento de trabalho, apresentando uma visao geral acerca de conceitos de design, diferentes metodos e tecnicas aplicadas na atividade projetual.OBJETIVOS1. Objetivos transversais: estimular e desenvolver a sensibilidade, o senso critico, e capacidade de comunicacao em equipes multidisciplinares, de modo que sejam capazes de desenvolver acao mais abrangente e contextualizada do design na economia, na cultura e na sociedade.2. Objetivos processuais: desenvolver a expressividade no desenvolvimento de projetos, abordando processos que explorem as possibilidades de desenvolvimento em projetos complexos.3. Objetivo de conteudo: Capacitar o aluno a determinar, sistemicamente, a sucessao, o conteudo e os procedimentos necessarios para o desenvolvimento de projetos, contemplando temas como atuacao em equipe, interdisciplinaridade, compreensao do projeto e sua elaboracao conceitual e formal."
660, ESTUDO DA FORMA,DIN0034 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"EMENTAA disciplina contempla a conscientizacao e o desenvolvimento de habilidades queculminam na concepcao da forma tridimensional, por meio de leitura de bibliografiapertinente, observacao e analise da forma concebida, alem da vivencia dosprocessos de percepcao, criatividade e experimentacao.OBJETIVOO intuito primeiro de Estudo da Forma e o desenvolvimento da capacidade deobservacao, critica, pesquisa e criacao da forma tridimensional, na formacao doestudante de design."
660, PROJETO DE PRODUTO 1,DIN0039 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"EmentaDesenvolvimento, pratica e execucao de projeto de produto com aplicacao dos conhecimentos adquiridos sobre procedimentos metodologicos, de representacao e de linguagem. Enfase em projetos com baixo grau de complexidade.ObjetivosExercitar a atividade projetual, incentivando a capacidade de analise critica, conceitual e de organizacao metodologica, com o intuito de promover o amadurecimento profissional necessario a(o) estudante. Despertar a conscientizacao dos alunos em relacao ao papel do designer perante o contexto atual. Pontos principais: 1 Explorar o senso critico, analitico e criativo em todo o desenvolvimento do projeto 2 Aplicacao de metodos projetuais de acordo com a demanda 3 Desenvolvimento de um projeto completo, ate a construcao de um modelo ou prototipo 4 Detalhamento tecnico basico para fabricacao 5 Elaboracao de relatorio tecnico do projeto6 Apresentacao do projeto."
660, PROGRAMACAO VISUAL 1,DIN0040 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"Ementa:Desenvolver o projeto de programacao visual, com enfase em projetos de baixa complexidade.Objetivos:	Desenvolver a capacidade de projetar do aluno na area de programacao visual, levando-o a compreender e projetar segundo as nocoes de sistema, organizacao e hierarquia de informacoes visuais.Especificos:Incentivar a interseccao dos processos criativos, de projeto e de linguagens presentes nas comunicacoes visuais, permitindo ao aluno desenvolver de forma sistemica projetos iniciais em design."
660, PROGRAMACAO VISUAL 2,DIN0041 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"Ementa:Desenvolvimento de projetos de media complexidade em Programacao Visual.Objetivos:  1. Objetivo atitudinal: estimular e desenvolver a sensibilidade, o senso critico, e a capacidade de interacao em equipes multidisciplinares, de modo que sejam capazes de compreender o projeto como a sintese de visao e acao mais abrangentes e contextualizadas do design na economia, na cultura e na sociedade.2. Objetivo de processo: desenvolver a pratica projetual em design, isto e, exercitar a capacidade de conceber solucoes em design atraves de um processo ordenado, continuo e acumulativo de pesquisa, analise, reelaboracao e sintese conceitual e formal.3. Objetivo de conteudo: capacitar o aluno a desenvolver projetos sistematizados de media complexidade em programacao visual de modo que venha a compreender a ideia de marca e identidade de marca, aplicadas no ambito de organizacoes publicas ou privadas."
660, PROGRAMACAO VISUAL 3,DIN0042 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"Ementa: Desenvolvimento de projetos de programacao visual de mediacomplexidade.Objetivos: Desenvolver a capacidade projetual do design editorial a partir demetodos e tecnicas. Ampliar a competencia analitica para avaliacao de projetosgraficos, com foco em editoriais de livros e revistas."
660, PROJETO DE PRODUTO 2,DIN0043 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"EMENTAExercitar a atividade projetual em design, incentivando a capacidade de analise conceitual e de organizacao metodologica, com o intuito de promover o conhecimento das praticas do design inseridas no contexto de mercado. Desenvolver o projeto de produto utilizando os conhecimentos, as experiencias e as ferramentas metodologicas a partir dos conceitos de open source e file to factory.OBJETIVOS GERAISDesenvolvimento de projeto de produto utilizando os conhecimentos, as experiencias e as ferramentas metodologicas a partir dos conceitos com foco na experiencia do usuario, open source e file to factory . Nesta etapa do curso, o projeto deve atender a uma demanda real de mercado, pesquisa e(ou) extensao, envolvendo, preferencialmente, outras areas do conhecimento.OBJETIVOS ESPECIFICOSUtilizar ferramentas para desenvolvimento de projeto de produto considerando a coleta de dados e a validacao com o cliente a distancia, considerando a interface do produto com o usuario e a experiencia do usuario a partir dos conceitos de open source e file to factory."
660, PROJETO DE PRODUTO 3,DIN0044 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"EMENTAA disciplina Projeto do Produto 3 contempla o desenvolvimento de sistemas emdesign, que englobam artefatos, ambientes/contextos, processos e relacoes. Issodeve se dar com a aplicacao dos conhecimentos e experiencias adquiridos nasdisciplinas que compoem o periodo basico do curso e nas de projeto anteriores (PP1e PP2), consistindo em um processo acumulativo que passa pelas etapas principaisde um projeto.OBJETIVOO objetivo e o exercicio da atividade projetual na promocao da capacidade deconceituacao e de organizacao metodologica, para o amadurecimento profissionalnecessario ao estudante nesta etapa de formacao."
660, DESENHO APLICADO 2,DIN0045 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"EMENTAConstrucao e aplicacao de principais tipos de projecao espacial, associados a utilizacao de tecnicas e materiais expressivos para representacao bidimensional e apresentacao de projetos.OBJETIVOS1. Objetivos transversais: estimular e desenvolver a capacidade analitica na relacao que os discentes desenvolvem com o espaco fisico cotidianamente.2. Objetivos processuais: desenvolver e aprimorar o uso da linguagem grafica, aprofundando o dominio tecnico e teorico e exercitando sua aplicacao pratica na representacao de objetos e espacos.3. Objetivo de conteudo: capacitar o aluno a desenvolver representacoes de objetos simples e complexos, permitindo que o mesmo seja capaz de transmitir representacoes graficas das solucoes desenvolvidas no campo do Design, seja para profissionais do campo das ciencias aplicadas, seja para pessoas da sociedade em geral."
660, OFICINA DE MODELOS E MAQUETE,DIN0046 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"Estudo das tecnicas de confeccao de modelos, maquetes, mockups e prototipos em escala."
660, FOTOGRAFIA E VIDEO,DIN0047 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"EmentaAnalise e exploracao dos recursos de fotografia e de video como ferramentas auxliares a apreensao e a representacao de objetos.ObjetivosA proposta da disciplina Fotografia & Video e familiarizar o aluno com a linguagem cinematografica e sua utilizacao, despertar o senso critico na leitura de filmes e conhecer um pouco mais sobre algumas cinematografias existentes. Aproveitando os conhecimentos ja adquiridos com a fotografia, o aluno vai ser apresentado as tecnicas da imagem em movimento. Os resultados praticos da disciplina serao apresentados em forma de pequenos videos."
660, INTRODUCAO AO DESIGN,DIN0049 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"EmentaEstudo e conceituacoes referentes a atividade de Design (Desenho Industrial) e pratica profissional.ObjetivosDespertar uma reflexao critica e analitica em relacao ao design: apresentar fundamentos conceituais do design, as relacoes entre as disciplinas que o compoem, suas relacoes com as diversas areas da tecnologia e das ciencias sociais aplicadas e uma introducao as praticas do mercado de trabalho do designer."
660, MATERIAIS E PROCESSOS GRAFICOS,DIN0050 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,EMENTAOrigem das tecnicas de impressao. Estudo das tecnicas e dos materiais envolvidos no processo de impressao de um projeto grafico. Subsidios para o acompanhamento e desenvolvimento de um projeto grafico aplicado a midia impressa em todas as suas fases de elaboracao.OBJETIVOS1. Objetivos transversais: estimular e desenvolver a capacidade analitica em relacao aos diferentes sistemas de impressao.2. Objetivos processuais: reforcar a nocao da aplicacao pratica de conceitos e processos tecnicos na atividade de producao grafica.3. Objetivo de conteudo: desenvolver a capacidade de viabilizar o projeto grafico de acordo com os pre-requisitos existentes em todas as fases da realizacao de um impresso.
660, PROJETO DE PRODUTO 4,DIN0051 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"EMENTA Desenvolvimento de projeto em design: execucao de projeto de produto com aplicacao dos conhecimentos e experiencias adquiridos nas disciplinas que compoem o periodo basico do curso e nas de projeto (PP1, PP2 e PP3), consistindo em um processo acumulativo que passa por todos os aspectos e etapas de um projeto. Recomenda-se, nesta etapa do curso, que o projeto atenda a uma demanda real de mercado, pesquisa e(ou) extensao, os dois ultimos desenvolvidos no curso/universidade, envolvendo, preferencialmente, outras areas do conhecimento.OBJETIVOSExercitar a atividade projetual, incentivando a capacidade de analise conceitual e de organizacao metodologica, com o intuito de promover o amadurecimento profissional necessario do(a) estudante nesta etapa de proximidade da finalizacao do curso."
660, PROGRAMACAO VISUAL 4,DIN0052 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,Ementa: Teoria e pratica de desenvolvimento de projeto de interfaces de midias digitais interativas.Objetivoso Despertar o interesse pelo design de midias digitais.o Levar conceitos e caracteristicas relacionados ao desenvolvimento de projetos dedesign de midias digitais.o Despertar uma atitude critica nos alunos com relacao a projetos de design de midias digitais.
660, ESTUDOS DIRIGIDOS EM DESIGN 1,DIN0059 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,A definir
660, ESTUDOS DIRIGIDOS EM DESIGN 2,DIN0061 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,A definir
660, ESTUDOS DIRIGIDOS EM DESIGN 3,DIN0063 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,A definir
660, ESTUDOS DIRIGIDOS EM DESIGN 4,DIN0065 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,A definir
660, TRABALHO DE CONCLUSAO DE CURSO 1 ,DIN0068 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,*
660, TRABALHO DE CONCLUSAO DE CURSO 1 ,DIN0069 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,*
660, TOPICOS ESPECIAIS EM DESIGN 2,DIN0110 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,"Exposicao de uma breve historia do vestuario e da Moda destacando o seu advento. Discussao sobre a conceituacao e sobre a significacao da Moda. Definicao do fenomeno da Moda e sua evolucao no Ocidente Europeu. Abordar os conceitos esteticos, o avanco tecnologico, o mercado globalizado, a sustentabilidade do sistema de producao e a diversidade cultural aplicados a Arte, ao Design e a Moda. Explanacao sobre valores esteticos, historicos, culturais e sociais aplicados ao Design de Moda."
660, TOPICOS ESPECIAIS EM DESIGN 3,DIN0111 ,DEPARTAMENTO DE DESIGN (11.01.01.14.04) ,QUADROS  CONCEITUAIS DA  HISTORIA. RELACOES COM  AS DEMAIS  CIENCIAS.TERMINOLOGIA. OS VARIOS CONCEITOS DE HISTORIA. A HISTORIA COMO CIENCIA.
672, PATOLOGIA MOLECULAR CLINICA,FCE0005 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Tecnicas de diagnostico molecular de processos infecciosos e de doencas geneticas e metabolicas. Conceitos de identificacao humana, teste de paternidade"
672, HEMATOLOGIA CLINICA,FCE0006 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,Hematologia laboratorial na pratica clinica. Tecnicas de colheita de sangue. Anticoagulantes utilizados no laboratorio de hematologia. Hemograma: indices hematometricos unidades de medicao em hematologia. Observacao do esfregaco de sangue periferico: anomalias quantitativas e qualitativas dos globulos vermelhos e brancos. Nocoes de hematopoiese: eritropoiese e mielopoieses. Nocoes de coagulacao e hemostase. Testes laboratoriais utilizados no diagnostico de anomalias da coagulacao. Testes do globulo branco: leucemias agudas e cronicas.
672, A ENFERMAGEM NA ESTRATEGIA SAUDE DA FAMILIA,FCE0007 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Textos e contexto relativos a saude. Organizacao e niveis de discurso. Analise de topicos e conhecimentos de categorias de analise. Pragmatica do discurso, pista de contextualizacao e inferencias. Caracteristicas dos discursos oral e escrito. Coerencia, coesao e selecao lexical. Intertextualidade e semiose. Discurso e ideologia relativos a saude publica."
672, PRATICA DA FISIOTERAPIA BASEADA EM PROBLEMAS,FCE0009 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Estudo e resolucao de casos-problema envolvendo diferentes ciclos de vida e niveis de complexidade de atencao a saude, integrando os conhecimentos teorico-praticos adquiridos no decorrer do curso de Fisioterapia. Uso de metodos ativos de aprendizagem como norteador do processo ensino- aprendizagem e do desenvolvimento de competencias relacionadas a tomada de decisao clinica e resolucao de problemas no estagio curricular em fisioterapia."
672, ATENCAO PRIMARIA EM SAUDE,FCE0011 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"A Atencao Primaria a Saude enquanto ciencia constitui-se como o primeiro contato de individuos, familias e comunidades com o sistema de saude. Tem o papel centralizador de organizacao, coordenacao e responsabilizacao dentro de um sistema de saude."
672, APRIMORAMENTO DA PERFORMANCE COMUNICATIVA: ATIVIDADE PRATICA,FCE0021 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Analise dos conceitos de comunicacao, linguagem, expressividade e performance comunicativa. Reflexao sobre os aspectos verbais e nao verbais da comunicacao humana. Experimentacao de atividades praticas relacionadas a performance comunicativa."
672, FUNDAMENTOS DE CANCEROLOGIA,FCE0028 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Fundamentos de biologia celular e molecular aplicados ao processo de tumorogenese e manutencao tumoral, abordagens terapeuticas e de diagnostico dos tipos de cancer de maior importancia epidemiologica e nocoes basicas de pesquisa em cancerologia basica e aplicada."
672, ESTAGIO OBRIGATORIO EM FISIOTERAPIA 1,FCE0034 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Assegura a pratica de intervencoes fisioterapeuticas na atencao de media e alta complexidade em saude. Proporciona ambiente para treinamento pratico em servicos de fisioterapia com praticas preventivas, curativas e de reabilitacao, seja nas unidades basicas de saude, seja nos ambulatorios e centros de reabilitacao."
672, ESTAGIO OBRIGATORIO EM FISIOTERAPIA 2,FCE0035 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Assegura a pratica de intervencoes fisioterapeuticas na atencao de media e alta complexidade em saude. Proporciona ambiente para treinamento pratico em servicos de fisioterapia com praticas preventivas, curativas e de reabilitacao, seja nas unidades basicas de saude, seja nos ambulatorios e centros de reabilitacao."
672, ESTAGIO OBRIGATORIO EM FISIOTERAPIA 3,FCE0036 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,Assegura a pratica de intervencoes fisioterapeuticas  na  atencao de  media e alta complexidade  em saude.  Proporciona ambiente para treinamento pratico em servicos de fisioterapia com praticas preventivas e curativas nas unidades de terapia intensiva e ambulatorios.
672, INTRODUCAO A FONOAUDIOLOGIA,FCE0038 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Historia da Fonoaudiologia no Brasil e no cenario internacional. Regulamentacao da profissao estruturacao e formacao doprofissional fonoaudiologo. Areas de atuacao, interdisciplinaridade, papel da Fonoaudiologia nas politicas publicas da Saude eEducacao."
672, ESTUDOS LINGUISTICOS 1,FCE0040 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Conceitos de comunicacao, lingua e linguagem. Objeto de estudo, historia e areas da linguistica. Linguagem e pensamento. Introducao a morfologia, sintaxe, semantica, analise do discurso e pragmatica."
672, MORFOSIOLOGIA DE CABECA E PESCOCO,FCE0041 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Estudo integrado da anatomia, histologia e fisiologia dos sistemas que compoem os segmentos da cabeca e pescoco envolvidos no processo fonoarticulatorio. Controle nervoso do mecanismo de producao da fala. Desenvolvimento de nocoes da morfofisiologia de cabeca e pescoco para o raciocinio clinico."
672, ESTUDOS LINGUISTICOS 2,FCE0042 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,Aspectos articulatorios e acusticos envolvidos na producao da fala. Organizacao fonologica da lingua portuguesa. Transcricao fonetica e fonologica. Prosodia. Variacao linguistica.
672, FISICA ACUSTICA,FCE0043 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Conceitos fundamentais da fisica aplicados a Fonoaudiologia. Fisica dos sons, propagacao dos sons. Bases fisicas da fonacao, incluindo seus aspectos aerodinamicos. Bases fisicas da audicao. Ruido: niveis e medidas. Psicoacustica. Instrumentacao."
672, TRABALHO DE CAMPO EM FONOAUDIOLOGIA 1,FCE0048 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,
672, ATENCAO AO PREMATURO E A FAMILIA,FCE0050 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,A prematuridade e o baixo peso ao nascer como problema de saude publica abordando o cuidado de apoio ao desenvolvimento do prematuro e o cuidado centrado na familia. Discute e analisa o cuidado de enfermagem de uma forma sistematizada e aborda aspectos como semiologia e semiotecnica e diagnosticos de enfermagem voltados para essa populacao.
672, PROCESSOS COGNITIVOS: CINESIO,FCE0053 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Cinesiologia e suas relacoes com a Fisiopatologia dos processos cognitivos envolvidos nas capacidades e habilidades neuromotoras de memoria, aprendizagem e reaprendizagem de funcionalidade relacoes das caracteristicas proprias das lesoes/patologias que acometem o Sistema Nervoso (adquiridas, traumaticas ou degenerativas) com incapacidades cognitivo/motoras envolvidas nas incapacidades neuromotoras geradas como efeito. Reflexao sobre as aplicacoes desses conhecimentos na assistencia em saude, considerando os limites e possibilidades de recuperacao funcional cognitiva e motora. ."
672, SERVICOS CLINICOS FARMACEUTICOS,FCE0063 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,
672, TECNOLOGIAS ASSISTIVAS EM AUDIOLOGIA,FCE0065 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Desenvolvimento de habilidades que permitam ao estudante identificar a necessidade do uso das tecnologias disponiveis que objetivam promover a funcionalidade, melhoria da autonomia, da independencia, da comunicacao, do aprendizado, da qualidade de vida e a inclusao social de pessoas com alteracao auditiva. Entender o processo de prescricao de equipamentos e do acompanhamento do usuario, levando em consideracao suas necessidades e desejos, o contexto em que vive e os recursos existentes."
672, FONOAUDIOLOGIA NA ATENCAO PRIMARIA A SAUDE,FCE0069 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Acoes de saude, no ambito individual e coletivo, que abrangem a promocao e a protecao da saude, a prevencao de agravos, o diagnostico, o tratamento, a reabilitacao e a manutencao da saude em Fonoaudiologia. Trabalho em equipe de forma territorializada."
672, PESQUISA EM PROMOCAO DO USO RACIONAL DOS MEDICAMENTOS,FCE0071 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Planejamento, estruturacao e execucao de pesquisas nas areas de assistencia farmaceutica, atencao farmaceutica, farmacia hospitalar e farmacoepidemiologia, com vistas a promocao do uso racional de medicamentos e otimizacao da farmacoterapia e qualidade de vida do paciente."
672, TOPICOS AVANCADOS EM TERAPIA MANUAL 1,FCE0072 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"A disciplina proporcionara ambiente para discussao do uso das tecnicas de terapia manual no contexto da fisioterapia, sua filosofia, formas de raciocinio clinico, forma de avaliacao, de diagnostico diferencial e suas tecnicas de intervencao nos ciclos da vida, de forma preventiva e curativa e nas diferentes condicoes cinesiopatologicas."
672, INTERPRETACAO DE EXAMES NO PROCESSO DE CUIDAR EM ENFERMAGEM,FCE0078 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,Interpretacao de exames laboratoriais e de imagem na pratica de enfermagem correlacionando com as principais alteracoes clinicas. Intervencoes de enfermagem baseadas em resultados de exames. Processo de enfermagem com enfoque no diagnostico e planejamento de enfermagem.
672," SURDEZ: CULTURA, LINGUA E SOCIEDADE",FCE0080 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Apresentacao dos aspectos sociais e politicos do sujeito surdo e da comunidade surda. Apresentacao e discussao das abordagens educacionais, de inclusao e do papel da familia surda ou ouvinte no processo de escolha. Desenvolvimento de habilidades para estabelecer relacoes entre os aspectos sensoriais, as tecnologias assistivas em Audiologia e o desenvolvimento/aprimoramento da linguagem, a fim de discutir as diversas filosofias e abordagens de orientacao e metodologias e tecnicas de reabilitacao fonoaudiologica. Nocoes basicas de LIBRAS."
672, TERAPIA OCUPACIONAL NO CAMPO SOCIAL,FCE0089 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Preparar o aluno para o trabalho no campo social, tomando-se o conhecimento produzido nesse ambito, de maneira a oferecer elementos para o reconhecimento e a discussao de necessidades de sujeitos, individuais e coletivos, e de grupos populacionais que, por razoes sociais, culturais e historicas, encontram-se fora ou em processos de ruptura das redes sociais de suporte, bem como de proposicoes teorico-metodologicas advindas do campo da terapia ocupacional social, produzindo, assim, reflexoes e analises acerca do papel social do tecnico e das contribuicoes da terapia ocupacional na intervencao social."
672, FONOAUDIOLOGIA HOSPITALAR,FCE0090 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,
672, FONOAUDIOLOGIA EDUCACIONAL,FCE0092 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Politicas de educacao nos ambitos federal e distrital. Atuacao do fonoaudiologo no ambiente escolar, contemplando ensino infantil, fundamental, medio e superior."
672, PESQUISA APLICADA EM FISIOTERAPIA 1,FCE0097 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Disciplina que aborda o desenvolvimento de projetos de pesquisa na area de fisioterapia, bem como a aplicacao pratica da pesquisa cientifica no contexto da Fisioterapia. Propicia ambiente para investigacao e implementacao de processos de avaliacao, indicacao de recursos terapeuticos adequados, bem como instituicao de intervencao fisioterapeutica, aplicada em individuos nos diferentes ciclos de vida."
672, PESQUISA APLICADA EM FISIOTERAPIA 2,FCE0098 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Disciplina que aborda o desenvolvimento de projetos de pesquisa na area de fisioterapia, bem como a aplicacao pratica da pesquisa cientifica no contexto da Fisioterapia. Propicia ambiente para investigacao e implementacao de processos de avaliacao, indicacao de recursos terapeuticos adequados, bem como instituicao de intervencao fisioterapeutica, nos diferentes niveis de atencao a saude."
672, TOPICOS AVANCADOS EM AUDIOLOGIA 3,FCE0103 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,Apresentacao dos procedimentos eletrofisiologicos de avaliacao do sistema vestibular perifericos e centrais. Avaliacao fonoaudiologico e diagnostico diferencial de patologias perifericas e centrais do equilibrio. Reabilitacao vestibular.
672, TRABALHO DE CONCLUSAO DE CURSO EM FONOAUDIOLOGIA 1,FCE0105 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Estimular a realizacao de projetos de pesquisa. Desenvolve habilidades na pratica cientifica a partir da realizacao de pesquisa bibliografica, da leitura e interpretacao de textos academicos e da reflexao sobre etica em pesquisa e direitos humanos."
672, ANALISES LABORATORIAIS DOS FLUIDOS BIOLOGICOS,FCE0112 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,
672, AVALIACAO E DIAGNOSTICO FONOAUDIOLOGICO NO PRIMEIRO CICLO DE VIDA,FCE0113 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Estudo integrado das abordagens de avaliacao e de diagnostico do sujeito que recebe o cuidado fonoaudiologico no primeiro ciclo de vida. Reconhecimento do processo de tomada de decisoes e compreensao da importancia da atuacao fonoaudiologica no trabalho em equipe multi, interdisciplinar."
672, AVALIACAO E DIAGNOSTICO FONOAUDIOLOGICO NO SEGUNDO CICLO DE VIDA,FCE0114 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Estudo integrado das praticas de diagnostico do sujeito que recebe o cuidado fonoaudiologico em seudesenvolvimento no periodo entre a infancia e a adolescencia. Reconhecimento do processo de tomada dedecisoes, condutas, encaminhamentos e compreensao da importancia da atuacao fonoaudiologica no trabalhoem equipe multi e interdisciplinar."
672, AVALIACAO E DIAGNOSTICO FONOAUDIOLOGICO NO TERCEIRO CICLO DE VIDA,FCE0115 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,Estudo das praticas de diagnostico e de reabilitacao do sujeito que recebe o cuidado fonoaudiologico na vida adulta e no processo de envelhecimento. Reconhecimento do processo de tomada de decisoes e compreensao da importancia da atuacao fonoaudiologica no trabalho em equipe multi e interdisciplinar.
672, FUNDAMENTOS EM PSICOLOGIA APLICADOS AO DESENVOLVIMENTO 1,FCE0116 ,CAMPUS UNB CEILANDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAUDE ,"Introducao a Psicologia. Conceitos e concepcoes sobre o desenvolvimento nos ciclos de vida. Integracao dos aspectos fisico, cognitivo, emocional e social do desenvolvimento nos ciclos de vida. Questoes concernentes a socializacao nos diversos contextos do desenvolvimento."
